Lat,Lng,CDD30,HDD30
38.6828,-121.7942,1553.0,2353.0
34.1819,-118.5744,1480.0,1635.0
37.4286,-122.2567,618.0,2595.0
34.3617,-117.6386,213.0,5761.0
33.89,-117.8189,1317.0,1244.0
37.75,-119.5897,738.0,4658.0
38.395,-122.3567,567.0,2688.0
41.7036,-122.6408,622.0,5270.0
40.155,-103.1417,758.0,6328.0
37.4417,-105.8614,23.0,8586.0
40.2289,-105.5183,19.0,9521.0
39.5008,-108.3794,317.0,6891.0
39.0372,-102.1675,734.0,6104.0
38.6842,-102.1614,853.0,5882.0
39.1853,-106.8381,47.0,8379.0
39.4047,-105.4767,15.0,8879.0
38.5547,-107.6872,108.0,7974.0
37.4786,-105.5717,78.0,8037.0
38.4667,-107.1678,87.0,9003.0
39.1025,-107.8989,0.0,12249.0
39.6567,-102.1192,932.0,5913.0
39.9919,-105.2667,611.0,5479.0
40.635,-104.3267,531.0,6990.0
39.9436,-104.8361,671.0,6113.0
40.8008,-108.9172,111.0,8442.0
40.7839,-108.8539,530.0,7263.0
40.6158,-105.2969,250.0,7381.0
38.8247,-106.1275,107.0,7590.0
39.3061,-102.2608,844.0,6038.0
39.7403,-104.1275,688.0,6285.0
39.6553,-105.7089,1.0,10022.0
37.0158,-102.555,1257.0,4805.0
38.46,-105.2256,704.0,5466.0
39.4106,-104.9058,434.0,6188.0
38.9,-107.9333,502.0,6297.0
38.9028,-107.8922,482.0,6621.0
37.7067,-106.1444,33.0,8427.0
39.2203,-105.2783,261.0,6847.0
38.115,-103.51,939.0,5671.0
39.6261,-104.8319,616.0,5934.0
38.8219,-102.3508,968.0,5560.0
38.4442,-107.5592,50.0,8544.0
40.415,-102.6267,682.0,6344.0
39.8958,-105.3847,18.0,9301.0
38.4461,-106.7611,23.0,9580.0
39.2425,-107.9631,415.0,6794.0
39.2367,-107.9797,416.0,6926.0
39.1014,-108.7339,1252.0,5298.0
37.3444,-108.5931,579.0,6025.0
40.4506,-107.5894,209.0,8156.0
37.8531,-106.9253,3.0,9059.0
37.8256,-106.9319,2.0,10295.0
38.8739,-106.9769,1.0,11383.0
37.9806,-105.6897,71.0,8117.0
38.7956,-105.2003,22.0,8724.0
40.86,-102.8031,868.0,6068.0
37.6742,-106.3247,9.0,9060.0
38.7531,-108.0783,675.0,6017.0
38.7539,-108.0278,759.0,5921.0
39.7294,-105.0083,951.0,5461.0
39.6261,-106.0353,1.0,10760.0
40.2442,-108.9719,675.0,6876.0
37.7672,-108.9119,487.0,6413.0
37.2833,-107.8833,354.0,6428.0
37.2911,-107.8564,204.0,6814.0
38.4758,-102.7769,981.0,5757.0
39.3811,-104.6292,360.0,6632.0
40.3767,-105.4858,58.0,7558.0
40.3689,-105.5108,76.0,8321.0
39.6381,-105.315,86.0,7582.0
39.2814,-103.0614,720.0,6211.0
40.6483,-102.8594,759.0,6398.0
38.9128,-105.285,1.0,9346.0
40.6147,-105.1314,569.0,5918.0
40.5756,-105.0236,537.0,6393.0
37.2308,-108.0514,80.0,7915.0
40.26,-103.8156,681.0,6820.0
39.1653,-108.7331,862.0,5878.0
38.6825,-108.9722,1092.0,5013.0
39.2775,-103.4958,572.0,6397.0
39.7053,-105.6997,25.0,8863.0
38.9539,-109.0528,413.0,6901.0
39.5181,-107.3172,358.0,6871.0
39.72,-105.2456,162.0,7242.0
40.5092,-106.0056,1.0,10738.0
39.0422,-108.4664,1219.0,5293.0
40.2669,-105.8322,2.0,10048.0
40.185,-105.8667,2.0,10104.0
39.4608,-105.6786,5.0,9264.0
37.7333,-105.5119,116.0,7899.0
40.4022,-104.6992,969.0,5431.0
39.8789,-106.3333,17.0,9767.0
39.9364,-105.3503,105.0,7622.0
38.5253,-106.9672,10.0,10174.0
40.4928,-107.2547,201.0,7937.0
37.7717,-107.1097,4.0,10497.0
40.9678,-106.0003,13.0,9516.0
38.0494,-102.1236,1161.0,5635.0
40.5453,-102.3411,678.0,6550.0
40.5831,-105.6319,6.0,10191.0
39.1439,-103.4897,541.0,6542.0
39.7033,-102.2939,794.0,6213.0
37.1364,-107.6264,356.0,6788.0
37.0856,-107.5333,244.0,6914.0
39.6553,-102.6803,792.0,6084.0
38.0633,-102.9297,1251.0,5345.0
40.9867,-102.2706,887.0,5864.0
38.7411,-103.5428,693.0,5992.0
39.49,-105.0953,737.0,5811.0
37.4536,-103.3219,917.0,5342.0
37.115,-103.2986,840.0,5057.0
38.7658,-102.8031,872.0,6127.0
38.8867,-102.7233,844.0,6116.0
40.0575,-106.3681,34.0,9650.0
37.9825,-103.5439,1231.0,5232.0
37.7511,-103.4775,1197.0,5280.0
38.0247,-107.3147,8.0,9208.0
38.9075,-105.4706,9.0,9716.0
39.7489,-105.1206,729.0,5705.0
38.0936,-102.6306,1196.0,5458.0
38.0636,-103.2153,1277.0,5170.0
37.3769,-107.6556,38.0,8157.0
40.4897,-103.0822,748.0,6362.0
39.7556,-103.4986,659.0,6572.0
39.6167,-105.0167,543.0,5926.0
40.1589,-105.0736,528.0,6578.0
40.435,-105.085,439.0,6608.0
37.1742,-105.9392,55.0,8009.0
37.335,-108.3161,93.0,7378.0
39.6211,-105.0656,660.0,5941.0
40.0239,-107.4336,3.0,10142.0
40.2844,-108.605,536.0,7168.0
39.1289,-103.8456,408.0,6702.0
40.5158,-108.0947,183.0,8468.0
40.0358,-107.9058,95.0,8606.0
39.3619,-106.7422,18.0,9523.0
37.1986,-108.4883,480.0,6235.0
37.5811,-106.1872,18.0,8861.0
38.4858,-107.8792,554.0,6197.0
39.1025,-104.8675,202.0,7152.0
39.6561,-105.5997,1.0,11531.0
40.6089,-103.8461,594.0,6727.0
40.9319,-103.8678,234.0,8025.0
37.8139,-109.0108,264.0,7176.0
39.8989,-105.0133,865.0,5444.0
38.1317,-108.2864,214.0,7074.0
40.7064,-104.7833,534.0,6823.0
40.2406,-107.0969,18.0,8893.0
38.2222,-103.7219,966.0,5972.0
38.53,-103.7058,928.0,5867.0
38.0206,-107.6686,71.0,7902.0
38.0264,-107.6725,73.0,7522.0
37.2425,-107.0169,88.0,7919.0
37.2658,-107.0531,96.0,7564.0
39.1136,-108.3506,1114.0,5335.0
38.8522,-107.6236,650.0,5997.0
38.3833,-108.9833,684.0,5637.0
38.3897,-108.9494,711.0,5963.0
39.5144,-104.7503,425.0,6273.0
39.5289,-104.6567,589.0,5840.0
38.0178,-108.0514,117.0,7176.0
38.2597,-104.7169,1092.0,5195.0
39.8297,-105.2353,624.0,5985.0
40.0894,-108.7717,624.0,7393.0
39.2,-107.3,18.0,8997.0
37.7167,-105.3167,11.0,8899.0
37.7131,-108.0386,1.0,9543.0
38.1508,-107.7572,69.0,8017.0
39.5447,-107.7853,555.0,6243.0
38.0392,-103.6933,1127.0,5111.0
39.4286,-105.0703,521.0,6271.0
38.8611,-104.0939,438.0,6583.0
40.7022,-105.7106,47.0,8641.0
38.8417,-104.9742,6.0,9474.0
37.9136,-104.9483,269.0,6531.0
38.0858,-106.1444,67.0,8067.0
38.5328,-106.0158,140.0,7331.0
37.1953,-105.4244,99.0,7359.0
37.8225,-107.1097,0.0,10551.0
40.8592,-102.5167,726.0,6640.0
39.295,-102.8675,724.0,6286.0
39.55,-103.35,563.0,6492.0
39.5719,-103.2922,598.0,6506.0
37.715,-105.2353,149.0,7087.0
38.4681,-102.2947,1020.0,5881.0
40.4725,-106.4475,14.0,9715.0
37.3694,-102.7428,986.0,5171.0
40.4883,-106.8233,49.0,9316.0
40.6278,-103.2083,962.0,6035.0
39.3047,-102.6003,849.0,6000.0
39.4344,-105.1208,387.0,6634.0
38.3422,-104.0567,1055.0,5103.0
37.9492,-107.8736,1.0,9894.0
37.6667,-103.9167,1069.0,5316.0
37.1786,-104.4869,572.0,5420.0
37.1503,-104.5567,379.0,6108.0
39.0936,-106.3514,2.0,10038.0
38.3761,-108.7422,1149.0,5207.0
39.6394,-106.3539,3.0,10063.0
37.3842,-107.5822,73.0,8088.0
40.9656,-105.2186,118.0,8141.0
40.7442,-106.2792,2.0,10392.0
37.6303,-104.7956,535.0,5596.0
37.3822,-102.2986,1147.0,5194.0
40.4256,-105.2103,573.0,6082.0
37.4297,-106.0317,8.0,8926.0
38.1311,-105.4661,24.0,8294.0
39.775,-105.1169,512.0,6045.0
38.9031,-103.0192,769.0,6163.0
38.6675,-102.9936,700.0,6275.0
40.0375,-106.2039,9.0,10146.0
37.4744,-106.7906,0.0,11584.0
40.0583,-102.2189,882.0,6057.0
40.1561,-106.9092,24.0,9423.0
37.5206,-108.7561,518.0,6153.0
37.5594,-108.6636,360.0,6488.0
40.1236,-102.7217,958.0,5895.0
41.8417,-73.0086,400.0,6911.0
41.2008,-73.1586,745.0,5650.0
41.65,-73.4833,583.0,6267.0
41.7944,-72.9319,603.0,6318.0
41.4,-73.4167,813.0,5832.0
41.95,-73.3667,399.0,6965.0
41.3511,-72.0389,705.0,5380.0
41.7675,-72.0531,377.0,6532.0
41.7572,-72.1858,495.0,6600.0
41.55,-72.7167,782.0,5644.0
41.4075,-72.9033,754.0,5678.0
41.9725,-73.2208,329.0,7460.0
41.5269,-72.0642,662.0,5897.0
41.7167,-73.3,280.0,7218.0
41.9983,-72.2606,438.0,6788.0
41.1247,-73.5475,799.0,5443.0
41.795,-72.2286,490.0,6320.0
41.9442,-71.9031,465.0,6727.0
41.6667,-73.1333,431.0,6854.0
39.5917,-75.7325,1020.0,5045.0
39.2583,-75.5167,1314.0,4269.0
38.6333,-75.45,1143.0,4541.0
38.8161,-75.5761,1072.0,4758.0
38.7756,-75.1389,1417.0,3943.0
38.8983,-75.425,1152.0,4643.0
39.6694,-75.7514,1223.0,4652.0
39.7739,-75.5414,1071.0,4935.0
27.2181,-81.8739,3191.0,594.0
27.1819,-81.3508,3070.0,633.0
27.5947,-81.5267,3362.0,585.0
24.6589,-81.2761,4556.0,98.0
27.8986,-81.8433,3603.0,452.0
29.7956,-82.9178,2479.0,1502.0
26.6928,-80.6711,3481.0,374.0
26.3283,-80.9958,3481.0,412.0
27.4467,-82.5014,3545.0,494.0
27.0436,-81.0694,3638.0,467.0
28.6164,-82.3658,3337.0,605.0
28.6664,-82.0894,2951.0,899.0
26.8639,-80.6256,3526.0,316.0
25.6719,-80.1567,4351.0,124.0
30.7836,-85.4847,2666.0,1670.0
28.4553,-81.7233,3281.0,670.0
26.7361,-81.0492,3465.0,453.0
26.7422,-80.94,3788.0,320.0
24.7833,-80.8833,4672.0,70.0
26.2678,-80.275,3954.0,194.0
29.4292,-81.5158,3042.0,911.0
29.6333,-83.1053,2421.0,1464.0
24.7425,-80.9822,4653.0,102.0
29.1967,-81.0083,2926.0,865.0
30.7244,-86.0939,2462.0,1772.0
29.0181,-81.3106,2809.0,948.0
26.6033,-81.1292,3543.0,395.0
24.6278,-82.8736,4581.0,63.0
24.7706,-80.9072,4602.0,95.0
25.8489,-81.3897,4107.0,222.0
29.755,-81.5389,2979.0,883.0
30.6589,-81.4636,2803.0,1215.0
25.1422,-80.9144,4072.0,172.0
28.0425,-81.0372,3040.0,570.0
27.5139,-80.7694,3068.0,554.0
27.5706,-82.1378,3122.0,616.0
26.1019,-80.2011,4041.0,194.0
26.1408,-80.1061,4207.0,156.0
27.4417,-80.3508,3448.0,454.0
29.6814,-82.4942,2613.0,1290.0
30.2717,-82.1856,2310.0,1562.0
29.7653,-81.4697,2400.0,1229.0
25.8175,-80.2858,4177.0,168.0
29.8286,-82.5972,2635.0,1345.0
26.0283,-80.1342,4123.0,186.0
25.5011,-80.55,3775.0,207.0
26.4622,-81.4406,3572.0,380.0
28.8028,-82.3125,2912.0,979.0
24.9178,-80.6364,4533.0,84.0
30.2875,-81.3928,2877.0,991.0
30.5228,-82.9447,2362.0,1681.0
25.1936,-80.3492,4200.0,123.0
26.86,-80.0553,4174.0,269.0
28.2764,-81.4239,3145.0,652.0
26.7458,-81.4264,3190.0,532.0
28.1042,-81.7144,3415.0,625.0
30.1853,-82.5942,2640.0,1325.0
27.9914,-82.0136,3314.0,547.0
28.8728,-81.7844,2960.0,917.0
30.2889,-82.965,2873.0,1181.0
26.4986,-80.2161,3931.0,211.0
30.4517,-83.4119,2416.0,1614.0
25.9492,-81.7139,2956.0,481.0
30.1064,-83.1819,2638.0,1448.0
25.7553,-80.3836,4113.0,170.0
30.7794,-87.1414,2117.0,2079.0
30.4922,-83.7833,2315.0,1717.0
30.4406,-83.9858,2306.0,1581.0
26.84,-81.0872,3591.0,408.0
27.9378,-81.5992,3569.0,490.0
27.2417,-82.3161,3438.0,471.0
26.1686,-81.7158,3947.0,283.0
30.9539,-85.8831,2247.0,1923.0
30.5317,-86.4928,2194.0,1954.0
25.95,-80.2158,4119.0,177.0
25.8603,-81.0331,4168.0,217.0
29.1636,-82.0778,3126.0,809.0
27.1508,-80.8653,3492.0,450.0
29.4794,-81.9681,2823.0,1115.0
26.7897,-81.3045,3343.0,487.0
26.8261,-80.1489,3473.0,353.0
29.6347,-81.2061,2634.0,1024.0
29.9989,-84.485,2481.0,1616.0
30.2492,-85.6606,2783.0,1377.0
27.6089,-82.3478,3288.0,574.0
25.5819,-80.4361,3414.0,264.0
30.0986,-83.5742,2682.0,1269.0
28.0236,-82.1422,3286.0,581.0
28.7322,-81.562,2932.0,971.0
26.2333,-80.1406,4350.0,207.0
29.0661,-80.915,2990.0,682.0
27.0997,-80.2628,3432.0,393.0
26.9164,-81.9983,3724.0,344.0
30.5497,-84.5836,2385.0,1564.0
25.3867,-80.5936,4468.0,131.0
29.8875,-81.2917,2869.0,919.0
28.3378,-82.26,3488.0,548.0
28.8147,-81.2778,3449.0,624.0
29.6711,-83.3883,2401.0,1436.0
26.47,-80.6403,3194.0,434.0
29.9381,-82.1164,2537.0,1325.0
29.7236,-83.3061,2551.0,1406.0
27.1897,-80.2397,3808.0,290.0
30.3961,-84.3556,2569.0,1602.0
25.7608,-80.8242,4157.0,161.0
28.1522,-82.7539,3228.0,630.0
25.0069,-80.5211,4670.0,97.0
28.6242,-80.8158,3486.0,582.0
29.4083,-82.8186,2488.0,1203.0
27.1006,-82.4364,3426.0,488.0
27.6528,-80.4031,3304.0,474.0
27.5478,-81.7994,3671.0,513.0
28.5175,-82.5756,3076.0,854.0
26.0933,-80.3953,4172.0,169.0
30.1192,-85.2042,2225.0,1676.0
30.4392,-82.7847,2616.0,1343.0
28.0153,-81.7331,3688.0,421.0
31.9381,-83.3078,2083.0,2248.0
31.5339,-84.1489,2448.0,2014.0
34.165,-84.73,1593.0,3304.0
34.1014,-84.3506,1336.0,3644.0
34.4417,-83.5161,1294.0,3406.0
32.0603,-84.2322,2006.0,2364.0
33.5619,-82.3389,1719.0,2928.0
31.7003,-83.6231,2189.0,2060.0
30.8228,-84.6175,2483.0,1771.0
34.3328,-84.4703,1105.0,3708.0
31.8414,-82.3756,2235.0,1953.0
34.8544,-83.9444,820.0,4246.0
31.2239,-84.5553,2258.0,2010.0
32.375,-81.673,2318.0,2029.0
31.1681,-81.5022,2736.0,1403.0
32.6694,-83.7453,2010.0,2438.0
30.8697,-84.2175,2367.0,1702.0
34.4833,-84.9667,1657.0,3291.0
31.1903,-84.2036,2245.0,1982.0
33.5972,-85.0806,1392.0,3337.0
34.2042,-84.7925,1775.0,3046.0
34.0589,-85.2339,1507.0,3417.0
34.7589,-84.765,1494.0,3436.0
34.9203,-85.2711,1433.0,3560.0
34.6158,-83.5428,1179.0,3916.0
32.1678,-81.9008,2315.0,2001.0
34.8619,-83.4064,869.0,4062.0
34.5858,-83.7658,917.0,4098.0
31.1681,-84.7664,2419.0,1672.0
32.5181,-84.9378,2141.0,2354.0
34.2625,-83.4894,1527.0,3298.0
31.985,-83.7747,2138.0,2339.0
34.5181,-83.5286,1167.0,3603.0
33.5972,-83.8436,1800.0,2929.0
31.8453,-83.9408,2216.0,2151.0
34.2289,-84.1275,1301.0,3571.0
31.7672,-84.7931,1945.0,2417.0
34.5292,-83.99,950.0,3933.0
33.9881,-84.7475,1568.0,3318.0
34.77,-84.8872,1600.0,3321.0
34.1175,-83.3045,1544.0,3193.0
31.0286,-84.8911,2727.0,1688.0
31.4889,-82.8206,2350.0,1981.0
32.5575,-82.9036,2181.0,2377.0
32.2003,-83.2058,2100.0,2247.0
34.1406,-82.855,1291.0,3686.0
33.2631,-84.2842,1721.0,2801.0
30.8264,-82.3606,2522.0,1540.0
31.7108,-83.2517,2324.0,2039.0
30.74,-82.1278,2955.0,1291.0
33.0161,-83.9417,1633.0,2934.0
31.8717,-81.6289,2579.0,1521.0
31.615,-85.0494,2165.0,2145.0
34.3006,-83.86,1422.0,3283.0
31.8967,-85.0375,2146.0,2184.0
31.9881,-81.9522,2364.0,1918.0
33.0286,-84.735,1788.0,2609.0
34.3519,-82.93,1592.0,3140.0
34.3389,-82.8342,1732.0,3037.0
32.2842,-83.4681,2078.0,2405.0
31.8878,-82.5808,2323.0,1936.0
34.6997,-83.7261,982.0,3952.0
31.0767,-82.8003,2180.0,1961.0
32.8294,-83.2389,2197.0,2225.0
34.4758,-84.4461,1221.0,3585.0
31.65,-81.8333,2726.0,1582.0
31.5075,-81.8628,2093.0,2097.0
33.5311,-84.3544,1742.0,3063.0
32.7128,-82.5414,1962.0,2524.0
34.6639,-85.3203,1317.0,3681.0
33.0536,-85.0317,1745.0,2698.0
31.7633,-84.1869,2230.0,2143.0
33.8706,-83.1136,1678.0,3034.0
33.0125,-82.3914,2085.0,2444.0
32.0306,-84.7753,2043.0,2353.0
32.2025,-82.3306,2217.0,2092.0
33.8533,-84.5783,1274.0,3177.0
32.4567,-83.94,2128.0,2135.0
33.4522,-84.0678,1783.0,3007.0
32.3972,-82.0819,2393.0,1897.0
32.8753,-82.2156,2076.0,2299.0
33.0831,-83.2497,2009.0,2598.0
32.8703,-81.9672,2005.0,2466.0
33.3328,-83.6975,1627.0,3040.0
31.1769,-83.7492,2377.0,1697.0
34.9047,-83.4128,383.0,4714.0
32.6089,-85.0756,1975.0,2399.0
31.2739,-81.9197,2152.0,1902.0
31.2644,-83.2392,2218.0,1735.0
33.4544,-84.8178,1648.0,3001.0
31.3781,-82.1292,2204.0,1895.0
32.0467,-84.3711,1858.0,2484.0
31.6953,-82.9239,2135.0,2043.0
30.7836,-83.5692,2246.0,1850.0
32.6328,-81.7756,2082.0,2367.0
34.2453,-85.1514,1788.0,3050.0
32.9744,-82.8045,1972.0,2521.0
31.3972,-81.2811,2544.0,1559.0
34.6647,-83.7342,505.0,4522.0
33.5636,-83.0767,1797.0,2864.0
34.4547,-85.39,1487.0,3468.0
31.7078,-82.1969,1996.0,2178.0
32.5806,-82.3822,2302.0,1984.0
32.6875,-84.5197,1680.0,2798.0
32.9028,-84.3367,1813.0,2613.0
30.9139,-83.8611,2433.0,1564.0
31.4461,-83.4767,2207.0,2016.0
34.5786,-83.3319,1490.0,3224.0
33.8722,-83.5358,1691.0,3069.0
30.8056,-83.2736,2371.0,1656.0
32.1083,-83.8289,2149.0,2276.0
32.6094,-83.6164,2067.0,2378.0
33.4028,-82.6222,1762.0,2840.0
33.7264,-82.7058,1724.0,2939.0
31.2514,-82.3128,2341.0,1935.0
33.0725,-82.0061,2128.0,2435.0
32.8694,-85.1892,1708.0,2880.0
33.9275,-83.7261,1598.0,3085.0
33.9664,-83.2911,1435.0,3222.0
30.9589,-81.7072,2291.0,1777.0
42.9536,-112.8253,297.0,7678.0
42.8572,-112.88,378.0,7158.0
43.3572,-115.4522,653.0,6503.0
42.5031,-112.5758,302.0,7555.0
43.6356,-113.2989,313.0,8009.0
43.5936,-115.9236,729.0,6172.0
44.0425,-111.2739,139.0,8432.0
47.2525,-115.9206,301.0,7027.0
47.9803,-116.5594,156.0,7195.0
42.3353,-111.385,147.0,8768.0
43.1969,-112.3531,445.0,7145.0
43.7383,-116.2022,665.0,6181.0
43.5253,-116.0542,937.0,5431.0
48.6928,-116.3103,265.0,6833.0
44.8364,-116.8981,1296.0,4952.0
42.8819,-115.8017,1062.0,4831.0
42.6006,-114.7453,625.0,6347.0
48.0864,-116.0572,178.0,7133.0
43.6667,-116.6833,992.0,5404.0
44.5733,-116.6753,704.0,6643.0
44.5228,-116.0481,88.0,8846.0
42.5503,-114.8661,534.0,6150.0
44.5036,-114.2397,388.0,7466.0
43.9772,-113.8289,77.0,9074.0
47.0139,-116.2664,174.0,8089.0
47.6822,-116.7967,391.0,6428.0
46.0336,-116.3919,330.0,6944.0
44.7442,-116.4325,680.0,6607.0
46.2333,-116.4833,128.0,7675.0
43.465,-113.5581,326.0,8308.0
44.4667,-115.5667,42.0,9684.0
43.5764,-116.7475,792.0,5232.0
45.5525,-115.4606,11.0,10470.0
45.5697,-115.4528,2.0,10388.0
43.7306,-111.1125,57.0,9116.0
44.2436,-112.2006,284.0,8307.0
46.5022,-116.3217,624.0,5497.0
45.8356,-115.4611,55.0,8509.0
46.7744,-116.1761,138.0,7789.0
43.8544,-116.4664,722.0,5830.0
43.3428,-114.79,173.0,8734.0
43.3167,-114.75,120.0,9361.0
46.0931,-115.5356,404.0,6288.0
43.0428,-112.4133,240.0,7640.0
44.1011,-115.9694,313.0,6843.0
45.5394,-113.9275,126.0,8503.0
45.5469,-113.9258,77.0,8490.0
42.9403,-115.3231,892.0,5567.0
42.5872,-111.7275,181.0,8178.0
43.0175,-116.1772,803.0,5480.0
45.9414,-116.1175,258.0,6779.0
43.7186,-113.5472,63.0,9391.0
42.8114,-114.9239,680.0,5806.0
43.5186,-114.3025,227.0,8121.0
43.9664,-112.2642,273.0,8129.0
42.5972,-114.1378,533.0,6610.0
46.6311,-115.8086,99.0,8012.0
43.2994,-115.0733,143.0,8818.0
42.3528,-114.5739,508.0,6438.0
43.6058,-116.9211,714.0,5898.0
43.7828,-113.0033,311.0,7996.0
43.8383,-115.8319,200.0,7891.0
43.5133,-112.0128,415.0,7335.0
43.3456,-111.7847,124.0,8401.0
44.4189,-111.3714,43.0,9572.0
42.7325,-114.5192,715.0,6335.0
46.2297,-116.0336,568.0,5786.0
47.5339,-116.1222,300.0,6917.0
43.6842,-114.3603,72.0,9003.0
46.0714,-115.9336,388.0,6375.0
46.0983,-115.8875,477.0,6029.0
43.4833,-116.4167,727.0,5577.0
42.6194,-112.0067,306.0,7491.0
44.6831,-113.3622,45.0,9558.0
42.1231,-111.3139,168.0,8655.0
44.0828,-115.6186,107.0,8100.0
43.9181,-113.6317,128.0,8782.0
42.2917,-113.3042,315.0,7032.0
42.3019,-113.335,374.0,6581.0
42.6681,-112.9981,511.0,6997.0
44.5664,-113.8953,120.0,8589.0
44.8869,-116.1047,62.0,8934.0
42.6447,-112.1919,275.0,7719.0
44.7189,-115.015,167.0,7817.0
42.6767,-113.5003,463.0,6916.0
46.7281,-116.9558,267.0,6513.0
43.1261,-115.7119,916.0,5856.0
47.4714,-115.8,160.0,7340.0
42.0264,-115.3597,240.0,6895.0
43.6039,-116.5753,779.0,5668.0
44.9714,-116.2933,90.0,8811.0
46.2358,-116.2467,159.0,7271.0
42.2342,-113.8981,475.0,6256.0
44.1758,-116.2828,474.0,6734.0
43.35,-111.2167,259.0,8029.0
43.8022,-116.9442,734.0,5841.0
42.6283,-113.7622,449.0,6946.0
44.0764,-116.9311,777.0,5727.0
43.3111,-114.0742,194.0,8365.0
46.4922,-115.8006,109.0,7925.0
47.3117,-116.9561,232.0,7234.0
42.8917,-112.4086,614.0,6684.0
42.875,-112.4444,651.0,6446.0
48.9994,-116.4992,273.0,7062.0
46.9603,-116.855,131.0,7127.0
46.51,-114.7111,104.0,8363.0
42.0933,-111.8683,381.0,7314.0
48.3514,-116.8356,133.0,7693.0
45.7075,-115.3444,60.0,8672.0
43.8083,-111.7892,251.0,7942.0
43.2064,-116.7494,468.0,6481.0
43.0528,-114.1581,378.0,7735.0
43.6758,-111.9125,327.0,7475.0
45.4239,-116.315,845.0,4976.0
42.5139,-112.875,244.0,7551.0
42.6042,-113.7575,370.0,6936.0
43.9517,-111.6789,134.0,8666.0
47.3164,-116.5789,327.0,6597.0
45.1875,-113.9008,268.0,7921.0
48.2942,-116.5628,208.0,7087.0
42.9383,-114.4169,731.0,6629.0
45.3767,-114.2775,437.0,7065.0
43.0022,-116.8317,427.0,7383.0
42.6514,-111.5833,128.0,8732.0
44.2206,-114.9342,9.0,10948.0
43.2436,-116.3783,1172.0,5088.0
43.4447,-111.2939,187.0,8027.0
45.1017,-114.8508,335.0,7373.0
43.8564,-111.2769,63.0,9401.0
42.5808,-114.4569,706.0,5888.0
42.5458,-114.3461,389.0,6645.0
47.4753,-115.9314,215.0,7238.0
45.2658,-115.6789,10.0,9778.0
44.2456,-116.9697,881.0,5744.0
42.0358,-111.9617,317.0,7087.0
46.2375,-116.6225,106.0,7697.0
44.9628,-115.4961,124.0,8223.0
44.8542,-115.5114,23.0,9231.0
45.545,-115.2514,524.0,6406.0
38.3778,-88.0569,1476.0,4751.0
41.1961,-90.7478,800.0,6565.0
38.8661,-90.1461,1576.0,4583.0
41.1203,-90.1642,729.0,6496.0
37.4814,-89.2344,1352.0,4366.0
42.4811,-88.0994,702.0,6833.0
39.9467,-89.7597,925.0,5687.0
41.7806,-88.3092,890.0,6291.0
40.7086,-90.3628,822.0,6134.0
42.1153,-88.1639,649.0,6929.0
40.3436,-91.1125,1084.0,5753.0
38.0336,-88.9203,1402.0,4590.0
40.4864,-89.0864,954.0,5948.0
37.1275,-88.6531,1349.0,4502.0
38.9544,-88.9583,1344.0,4897.0
38.5669,-90.1942,1399.0,4774.0
37.7308,-89.1658,1391.0,4587.0
39.2883,-89.8703,1118.0,5403.0
38.6308,-89.3658,1278.0,5083.0
38.0733,-88.1805,1264.0,4823.0
41.3978,-88.2819,833.0,6236.0
39.4761,-88.1653,1186.0,5153.0
40.7394,-88.7108,1000.0,5833.0
42.1406,-87.7867,759.0,6503.0
41.8664,-87.6156,1025.0,5786.0
41.7061,-89.1003,689.0,6820.0
40.6211,-89.2414,913.0,6033.0
40.1392,-87.6481,1041.0,5458.0
39.8289,-88.9506,1216.0,5284.0
41.9342,-88.7756,769.0,6820.0
41.8472,-89.5047,726.0,6789.0
37.4389,-88.6678,1568.0,3960.0
37.9878,-89.1931,1386.0,4515.0
41.1072,-88.4111,781.0,6471.0
42.0628,-88.2861,769.0,6694.0
42.3161,-90.2269,617.0,7135.0
38.3806,-88.3264,1219.0,4945.0
40.2539,-88.7075,883.0,6099.0
38.6786,-88.4797,1245.0,5070.0
38.7103,-88.5758,1270.0,4777.0
42.2972,-89.6039,708.0,6933.0
41.8978,-90.1544,899.0,6449.0
40.9464,-90.3856,924.0,6390.0
41.1739,-90.035,817.0,6559.0
41.35,-88.4333,875.0,6229.0
41.4511,-90.1486,995.0,6216.0
40.4731,-88.3653,869.0,6080.0
40.8822,-91.0233,1020.0,6018.0
40.1064,-91.0222,1039.0,5922.0
37.2036,-89.0422,1447.0,4273.0
38.2758,-87.9989,1357.0,4723.0
39.7378,-90.7086,1008.0,5749.0
37.7408,-88.5244,1406.0,4505.0
40.3031,-90.0656,1162.0,5727.0
41.2647,-89.3381,942.0,6212.0
39.1397,-88.1906,1168.0,4875.0
39.15,-89.4833,1459.0,4824.0
40.4742,-87.6564,1079.0,5726.0
39.1331,-87.6586,1352.0,5045.0
38.4931,-88.9703,1196.0,5089.0
39.7347,-90.1978,977.0,5706.0
39.7133,-90.2286,1167.0,5438.0
39.1053,-90.3419,1147.0,5340.0
41.5033,-88.1028,882.0,6151.0
41.1381,-87.8856,951.0,6079.0
37.9842,-89.9492,1502.0,4612.0
41.2428,-89.8997,764.0,6615.0
40.9033,-90.2892,857.0,6254.0
41.0411,-89.4061,1141.0,5588.0
40.5839,-90.9686,1006.0,6025.0
42.4308,-88.0594,705.0,6717.0
38.7267,-87.69,1297.0,4902.0
